361123 90
230052 5
819877 0
819878 7
492201 63
852661 0
857546 71
688245 4
197312 16
295621 52
711 23
459471 0
983762 26
197340 18
99040 74
99049 56
885486 41
27432 72
426739 94
197367 50
196735 36
525052 39
269901 23
743085 42
27435 43
983814 23
715564 82
230154 25
361228 15
623380 17
688918 70
623383 92
623384 75
819994 36
721692 78
459557 88
131878 49
590634 36
361267 66
426804 55
24032 66
66358 14
361272 44
820026 76
644575 28
885565 9
394048 48
754499 82
837 42
426822 99
361287 16
166971 77
525138 90
852827 80
164700 19
852830 39
525155 54
951143 61
525161 2
677351 79
66423 59
852858 36
492414 12
715584 99
164747 16
623504 36
2533 20
60227 39
918421 93
983963 58
164771 46
518982 18
918439 32
459689 79
295850 31
838019 66
721844 31
164795 28
787388 56
681988 88
731980 72
918474 70
611065 24
994125 3
918480 58
885714 58
361428 55
590805 66
333305 18
132057 94
99293 36
295907 64
393382 38
459754 2
263152 21
852980 12
230389 21
459770 20
590849 79
689155 45
984069 56
295947 2
656397 32
122241 2
918548 93
552115 82
66582 14
197657 85
459803 14
99360 46
951329 17
623650 91
853027 19
824838 84
984111 41
33840 42
295987 54
754758 69
338785 17
721992 47
33876 10
33881 74
240485 2
132196 35
99429 66
857617 79
885865 27
853098 2
623723 33
917693 9
393406 95
263286 65
99448 8
263289 95
361594 67
99452 50
425579 99
754820 57
427142 96
1162 28
296082 91
797550 83
820374 10
459931 39
918686 11
820388 75
453489 50
82119 28
132268 4
945010 88
132271 28
901320 47
492728 41
820410 17
197821 13
394433 67
459979 91
492752 11
787665 12
984278 28
885975 45
704719 97
296158 36
1261 72
918767 67
886001 61
1267 61
951543 54
787706 68
263419 53
820476 23
296192 55
197893 75
525576 27
66830 23
492816 21
886034 76
404355 84
296215 38
820512 7
918820 74
328999 93
1321 22
361770 55
820524 18
671965 38
754992 46
886066 35
327902 80
1337 19
202293 60
263488 53
213216 97
820547 84
755012 64
394572 41
918865 2
820566 91
230744 31
296281 88
437135 7
296297 1
525674 30
656750 3
296306 52
628287 29
165248 33
853380 87
951685 12
853382 49
394632 91
492942 99
263572 84
656790 65
656794 95
1435 65
427422 91
361890 51
820650 4
230831 37
787889 41
656818 82
460213 71
591289 26
755131 8
918976 73
132545 6
558531 45
99780 16
525765 46
820683 79
984530 10
198099 51
906831 35
329180 88
525789 61
787935 65
165347 97
230890 43
34288 74
493042 2
558582 90
394744 22
655820 27
296445 19
329214 3
132608 6
394757 22
361991 70
34318 17
951823 75
919058 36
591383 60
1560 6
394777 93
853530 19
296475 93
656925 77
1566 92
360709 45
525857 15
99875 50
755236 83
230951 3
919080 24
99881 88
296490 12
558636 59
394800 81
427569 33
656946 19
427572 82
788022 1
890463 41
890464 7
460356 34
165450 52
113531 95
329295 98
656976 6
689748 37
398948 73
311567 16
853599 99
755297 63
984674 18
427619 51
853604 95
317030 17
725656 67
165486 13
886386 91
1651 72
165501 9
198270 76
34431 56
657028 65
147734 46
329351 96
262423 4
67216 49
951953 65
296595 58
99992 20
329369 58
689818 42
263838 49
100000 59
427681 1
147739 72
198308 0
100009 84
67243 92
657069 14
722611 69
427702 99
198327 20
267892 98
394944 51
329415 54
591569 25
820946 41
1747 62
820953 89
34522 73
67291 68
657121 50
34532 47
1765 70
722665 29
442663 10
329452 26
1773 5
267901 14
1781 93
165624 90
34553 39
689921 58
689929 5
67343 50
362256 82
558868 17
165665 64
493348 48
788265 90
788266 32
788268 99
460592 92
296753 97
795495 26
853812 84
1845 92
100151 83
198460 16
100158 39
278837 59
919363 44
624457 8
755532 74
493389 72
853845 99
722776 4
624473 52
1887 67
657248 33
657252 55
919401 56
34670 89
886639 54
296821 94
666601 13
722808 92
427898 61
599094 40
755584 62
132995 16
34697 1
526219 41
994285 9
231315 56
526228 40
821141 10
559000 60
788382 62
1951 70
165792 82
133030 44
231336 75
329641 68
853931 74
395182 68
427951 17
296884 73
722872 36
919482 96
100285 86
395199 81
67520 48
362443 95
231372 29
133073 9
264150 65
919519 5
133088 71
952294 39
395241 90
657390 19
821236 54
67575 11
404480 13
526338 90
559108 79
428038 86
821255 13
100363 57
329741 68
38573 82
198674 2
821267 31
886805 21
362518 47
329756 90
559134 91
264223 92
296993 51
657446 47
854059 71
722988 63
919606 64
624697 40
919610 74
559164 88
133181 68
988853 69
420875 84
723018 55
156481 34
460881 64
526419 47
591959 89
159376 7
624733 40
559198 30
591973 3
428134 65
513724 79
541031 11
788593 1
67704 82
34938 19
788604 35
67711 70
985217 4
395396 22
952455 38
264329 38
985229 44
403791 47
624796 82
869704 66
395428 78
592038 17
639345 47
198825 81
723114 35
329911 83
821442 45
559305 74
196983 25
297165 86
264405 88
461016 10
821470 37
690400 77
379 50
329956 7
145196 55
133354 64
322551 4
985328 87
493817 78
854266 90
854267 3
919807 48
952577 42
461059 61
461065 49
264460 98
175749 23
821524 2
952598 78
756001 68
461090 43
133411 47
362791 91
985395 25
235230 96
461111 69
28603 84
723264 11
952641 21
887106 43
854344 92
458942 67
461134 76
526672 62
231763 6
919900 83
526688 30
2406 53
330088 37
428394 4
756079 86
362864 32
526705 98
821626 71
625021 18
952706 62
952708 90
461189 82
821638 99
863297 56
657804 61
231824 96
264593 51
35219 99
410009 29
821661 30
690592 91
657825 62
199082 44
919982 86
683080 93
704926 77
920000 32
35265 14
690628 75
2502 83
395721 48
428491 18
33186 65
756174 7
559576 99
297435 6
920031 88
562016 58
461284 81
395749 27
920038 16
952810 55
297453 37
737704 65
723443 18
788980 90
166391 2
428536 45
231931 11
264702 37
985600 27
100868 37
912470 58
428552 86
121201 5
920081 71
723478 76
690714 20
952859 40
231965 52
68126 7
68132 49
363050 33
951552 60
371805 11
959190 7
35383 47
68152 46
494140 32
559677 84
264767 98
952902 9
330313 93
232016 93
552035 37
592475 11
2656 87
133734 40
166504 81
297585 97
68214 30
2688 67
297604 69
166533 48
410049 88
35476 57
2709 36
363161 20
887461 92
985768 7
120604 63
68266 83
199339 0
101041 27
789173 9
821943 65
363193 55
723645 20
461505 98
557516 21
68298 15
953039 94
395985 0
756435 33
2774 84
928889 32
2781 44
297694 58
953057 56
723684 5
494309 18
821991 96
68328 12
35562 69
644903 38
199404 84
142461 87
590291 5
461562 18
68356 80
312157 24
527114 69
101134 0
544343 59
552206 93
633987 2
822037 76
396063 33
76934 4
2862 21
330543 65
199474 92
35637 43
677684 57
920378 5
428860 2
428863 50
527169 61
2882 49
985928 10
115170 2
723790 86
265039 64
265040 69
133974 29
265047 81
461656 4
920409 24
756570 86
723804 34
494429 93
854880 75
887649 8
330594 16
756579 98
16870 93
396135 8
789352 28
330601 9
492007 70
330606 48
68464 37
199537 92
527218 10
461683 79
950472 29
789376 97
134017 97
166786 69
101251 57
702048 61
68497 52
396180 84
920470 48
461720 11
60570 72
134046 8
101279 27
134051 78
71494 93
854962 91
101299 81
494520 19
68538 9
691131 82
153418 87
166848 23
696241 97
592834 52
213880 22
429000 89
760618 28
822222 29
920532 19
170317 81
199642 73
363495 7
257608 68
3049 12
723952 14
920562 66
560122 84
3068 28
396290 77
781483 91
166917 37
855048 93
855051 37
35858 11
101395 99
3097 98
330778 18
363547 55
101405 72
101406 52
789539 52
691239 81
527402 15
721415 59
625710 14
983560 18
756786 86
756787 33
134196 58
265271 45
625721 47
560187 50
232508 71
68671 77
232513 84
3138 67
68676 69
3142 89
232519 58
658505 79
35918 87
429139 70
560218 26
822363 32
617658 44
953440 39
330850 83
560228 40
232551 48
101484 55
68718 14
560241 9
691315 0
887931 73
887937 12
232579 21
429191 83
232585 82
134285 47
167059 55
691353 85
3230 67
298145 20
461986 88
134311 62
68779 85
953516 27
658608 12
920755 96
36023 51
49695 36
199875 59
355073 18
134348 62
724173 41
724175 31
363729 56
494804 24
691417 72
593118 55
338360 66
724196 83
396522 75
888061 18
101634 77
757004 90
68878 5
527635 45
462102 28
724247 0
19752 22
527656 77
953648 55
363829 71
822584 17
134459 43
560446 32
363839 16
331074 67
331076 90
666849 67
265550 85
265557 84
986454 75
593241 99
724314 26
232797 33
628624 70
36195 0
68966 9
494951 57
3434 34
688701 21
494961 20
724338 67
462196 50
593272 96
626043 55
797930 63
888192 66
167298 59
724359 93
543498 58
920971 2
224493 67
683163 88
593301 6
560534 49
757145 56
920987 10
396707 13
986532 89
298408 57
298411 10
339186 20
819784 98
724403 22
724405 34
462265 90
36282 98
363970 35
363971 38
265668 15
822731 21
363983 34
593371 57
36320 82
757217 12
233620 81
93435 59
232936 60
396778 39
626156 8
232943 60
331248 44
69106 47
757236 26
626169 86
855546 77
560638 9
6134 32
593415 75
583874 40
560650 61
757364 22
557657 44
888345 78
232987 83
167456 0
989104 65
921122 48
888361 52
396843 24
626222 80
495151 74
462384 54
593457 3
134706 85
462393 54
3643 21
822844 22
790080 60
167489 64
953923 11
757319 68
331337 47
626250 27
396881 97
666894 66
552208 86
77073 82
298600 18
757353 89
527981 3
462446 92
953971 24
659060 30
495223 35
167547 18
331388 84
36478 75
921216 28
855688 75
659084 7
691853 34
102033 87
11545 46
462488 53
986777 11
265885 36
748827 74
396967 14
200360 36
593577 37
954028 88
364206 53
3763 61
331448 69
200378 61
265918 7
3777 58
167618 32
134851 84
659144 92
560845 14
331473 53
464846 88
495320 16
462554 43
855771 88
397022 10
888546 75
593641 71
659179 68
265965 52
823024 32
790257 52
462578 60
823032 33
462585 81
102138 76
429824 69
724737 30
266009 9
692001 36
102182 19
800037 90
757546 67
921387 77
331564 16
167725 22
823095 88
659258 61
918154 2
298815 99
921411 49
364358 61
921417 43
986957 58
954191 20
954192 73
429906 91
331607 39
284644 74
429918 69
757599 78
986976 21
692065 9
266085 40
888678 56
200555 39
650557 53
102258 2
364403 48
462708 24
987005 73
757631 89
266114 79
692105 68
492184 37
397205 43
200602 32
626587 10
191813 96
987040 97
987041 33
593833 34
561066 27
823211 43
626605 26
888751 87
561075 49
266164 20
233398 58
430008 39
855993 60
823231 1
561088 40
757699 44
495556 50
987077 91
692170 47
497655 47
770722 8
954323 26
137211 8
626660 30
724968 7
858109 75
233456 35
397297 84
888819 94
713185 83
823295 33
331779 4
167940 14
71681 82
790539 47
856078 67
200720 36
725012 88
495639 90
561182 30
314336 93
36904 49
888878 72
364593 67
148147 39
856132 98
888901 18
823371 22
168014 94
987215 4
331857 17
495698 53
69719 15
102490 18
677903 28
139804 63
725087 80
856160 39
495717 61
168038 77
430186 89
954475 9
954479 18
117982 98
331889 24
921715 22
233589 99
69754 3
590527 13
397436 79
397437 33
888958 20
200838 93
200840 74
257388 50
836290 53
430222 71
495760 59
846858 41
135316 96
331925 93
266399 81
4259 47
102569 8
725163 1
594094 98
4274 33
69811 54
102589 7
37059 58
790727 69
331980 72
37071 47
495826 26
331992 50
561371 74
921820 40
673371 13
168170 50
102637 34
495857 15
921848 40
594169 25
28031 61
856316 12
49877 36
397570 87
659716 45
856328 76
200971 80
528652 33
69902 45
921872 60
266514 38
725270 35
37144 82
594201 31
364831 18
907312 39
889124 55
885468 84
168235 51
430380 38
528696 82
677940 2
4412 66
168253 87
135486 11
284725 16
397632 64
266565 70
364883 84
201046 50
430425 27
463197 64
332132 93
659814 23
233832 70
528757 84
102778 99
364924 17
987518 54
889216 52
758157 12
561550 50
954767 48
430482 36
120899 68
303484 0
758170 43
758171 79
496034 10
496035 9
987562 67
561584 29
496053 67
823742 95
869109 95
135620 92
692679 38
70088 55
233929 37
233931 51
594384 36
798115 98
299478 27
332249 52
692699 77
37342 85
594399 53
299489 38
594402 90
70115 84
37350 7
987623 73
725487 48
397811 38
659959 99
627192 47
70139 30
823806 56
201218 99
659971 70
201220 76
332294 19
758279 95
561673 0
201226 36
823822 18
299535 81
496147 46
102932 93
266777 52
829413 78
862147 33
561696 25
725543 61
889389 41
889394 94
55390 6
777 30
102969 28
561726 6
365119 20
954950 98
295692 53
791114 11
299596 54
791117 20
70226 96
758359 23
397913 22
987739 11
135774 43
758368 20
280577 59
70246 83
135784 81
168553 46
922221 5
954990 33
135792 87
397940 43
191934 30
168566 21
39017 65
266872 9
365179 66
168578 57
856707 53
103052 14
234129 41
266898 3
856723 92
660117 94
4760 78
758426 89
660125 63
365221 93
889510 57
889514 46
365228 87
791217 17
37560 94
168638 91
266943 84
365249 98
70338 69
398020 48
332487 6
496330 18
791243 83
791244 65
627405 22
234191 55
234193 86
450797 99
398038 7
496343 80
922331 32
88187 63
135909 26
692973 89
725743 99
266993 42
692981 45
234235 8
164650 80
955134 90
824071 23
814551 68
267020 85
103181 26
660241 20
627479 24
889626 42
267039 6
693035 7
398126 88
567551 2
627505 29
541491 23
716254 67
725814 85
594748 61
856895 75
430917 58
627528 34
299852 84
299862 28
627543 9
37724 1
37728 94
430946 9
234340 37
791398 87
725877 57
234358 66
398199 75
299899 53
594815 9
70530 85
594819 85
988041 6
267147 10
5006 80
398229 15
5026 64
70565 53
988078 23
955314 29
136118 77
398267 23
824252 83
496573 85
660414 38
988098 14
398278 85
776353 22
988105 86
529365 18
693214 85
845795 89
725986 58
486907 68
470524 95
889837 34
398318 24
594927 89
234480 85
168946 96
136179 0
201727 16
168965 38
142849 81
594954 45
431115 19
922638 6
562196 88
267285 28
496668 4
136227 41
37925 36
300072 62
770908 44
267307 68
37935 32
136240 29
71859 98
103482 21
234555 18
881007 21
889919 1
201792 3
955461 13
857158 72
857160 18
431179 15
660558 44
70736 56
463957 6
136281 67
529499 99
300126 37
398431 65
267361 61
857187 73
791652 39
529509 12
332904 45
398441 59
660588 65
824437 26
70775 70
956607 70
431229 69
562302 27
693380 78
431237 78
365704 57
529548 75
562325 97
857238 96
332951 21
890009 76
562331 1
791708 9
5277 39
464033 60
693412 22
496808 82
234669 30
660656 34
103611 7
38080 81
627905 82
103619 60
431305 34
201931 70
365777 62
273955 42
333012 27
234711 60
431321 6
562394 85
890077 85
890080 13
70881 65
431330 84
955621 77
922858 64
333043 31
201973 85
857334 39
955639 50
38153 21
267535 62
464145 24
119113 5
431391 53
425792 48
365860 19
618851 47
234796 20
267570 50
20912 90
660788 28
136501 58
988474 14
661727 94
759101 88
267584 99
791879 25
398665 86
398666 39
650807 23
365900 60
693581 49
857425 82
857426 39
38229 80
38230 73
464220 62
922973 54
234848 17
689041 77
431465 84
726378 68
365937 61
955765 56
365942 60
562551 85
628088 26
932008 66
365954 88
398724 38
955784 45
955785 10
759180 32
529806 44
660880 2
562581 71
431517 89
431520 78
988578 0
431527 42
103851 60
562606 37
234929 5
312222 6
465140 38
71102 79
267716 68
235766 58
660938 42
595404 96
988624 4
792017 17
169426 28
71123 2
595413 92
595418 31
267740 7
71141 60
497132 28
693749 40
820137 81
401723 45
366074 46
300539 23
955902 75
781909 44
529925 44
267782 7
595464 48
759310 45
487923 25
497168 51
169489 61
202261 85
366116 72
5671 52
202280 53
529962 36
88328 37
792116 31
667230 48
955958 37
988732 54
103997 71
398911 88
333383 77
267856 34
136788 57
497237 35
726615 68
890459 3
71260 24
824927 37
693856 5
235792 84
824932 18
104042 10
857707 32
923244 75
464499 75
792180 42
464509 52
693888 61
497285 20
890506 62
136845 98
661135 8
726681 60
628379 61
726687 58
300705 43
366243 31
71332 81
607174 6
661158 73
825001 31
300717 78
857776 13
257700 60
71349 67
300726 13
497336 2
300739 69
988869 67
988870 72
224887 7
988876 78
661201 71
71380 69
562901 56
726743 69
923352 79
431834 67
136923 3
38622 3
530144 54
257660 24
230354 0
988910 10
726767 36
252200 43
5875 39
202484 33
530165 25
399098 37
492501 99
399108 77
759557 60
661268 95
366357 38
890646 13
497439 2
595746 79
202532 56
235302 42
137001 80
5935 42
366384 92
39219 39
175753 29
595775 34
366403 30
563012 53
857926 47
137034 22
290445 91
202576 62
431955 53
44686 77
268119 33
726873 96
71517 33
38753 83
956259 44
38759 57
923496 66
235371 47
399677 92
104319 45
792449 95
202628 0
38790 99
104330 46
661390 94
989072 58
595860 82
268181 26
235414 93
661400 87
890791 70
137130 92
710983 72
902130 45
202670 5
333744 3
202674 57
530355 58
268213 15
858038 14
628663 47
333754 99
71612 98
104385 75
104386 61
169928 45
726987 12
366542 99
6095 54
104409 20
530395 84
361466 37
595935 11
825313 26
890853 24
71658 80
595948 33
792562 16
923637 32
759798 53
202743 46
530427 90
530429 20
961490 96
989185 76
427009 71
432136 53
563211 91
38930 27
164867 46
956436 69
222117 49
399382 18
530456 48
399389 11
759838 94
301097 55
530477 32
497713 4
825395 26
497716 91
464949 35
497718 38
476169 79
989243 56
202812 15
301118 16
890944 26
38977 78
792645 24
235891 74
328717 10
530517 89
530520 82
497755 2
257722 92
989279 52
235618 6
530533 87
104553 18
137331 21
432245 72
104566 22
530556 20
202879 47
727172 31
137351 22
858254 31
301203 3
71830 20
530586 55
858269 97
397381 99
39074 3
689179 61
497829 71
530598 96
530599 46
628905 75
923820 60
399533 1
923824 61
417022 50
727219 82
399542 18
366775 99
596152 88
825533 53
989374 27
104639 75
787488 34
858311 73
399563 17
202961 35
301269 4
825559 89
792792 37
235738 62
465118 91
71903 76
6369 12
694499 20
334057 52
923883 31
563438 99
792819 5
334068 92
364650 27
202998 69
432382 85
170241 79
694532 95
792840 74
71945 79
629002 51
989456 61
760081 11
596355 42
530710 83
694552 10
824017 92
402841 46
989475 81
923944 44
465193 17
383367 17
203053 30
203054 25
831197 78
135342 72
923955 1
727351 87
760124 78
989501 58
956735 19
366915 34
793944 89
891209 18
170314 29
203085 46
956750 89
465232 64
858450 95
6483 79
72020 72
563545 60
858465 5
727397 31
563558 27
661865 55
498032 60
366961 31
530802 26
760179 73
17675 30
629117 29
137598 83
137601 25
39299 60
792976 59
104849 71
891282 24
39317 29
432534 55
989594 12
235941 16
530855 16
793005 6
235952 93
235957 30
72126 88
39361 4
596418 54
694727 60
432586 14
235982 10
39375 89
989649 97
275185 71
858599 52
858600 67
334317 0
814845 10
236017 66
727538 60
115795 7
345851 53
6650 89
72191 80
301571 27
236039 50
72200 43
465417 25
137738 26
236044 61
104973 56
760335 45
760336 0
432661 44
858647 67
727578 35
924191 69
312411 97
563749 8
6700 17
760367 43
924212 4
432693 94
301626 54
170555 45
367164 11
825917 76
563775 32
694850 35
472683 37
6725 5
432712 70
268879 0
236112 23
989777 70
268882 98
760403 35
957012 98
596566 6
334424 77
924249 83
727643 90
334428 84
39518 25
170592 17
170597 39
367207 41
498284 43
268910 40
6769 91
563828 72
596598 48
132201 5
531073 51
760450 95
66667 18
137862 79
793223 97
83052 44
989837 81
170646 6
629399 0
432793 39
596640 35
137893 82
957097 25
72364 54
563887 54
367286 1
203448 24
662205 25
957118 65
989888 41
613443 29
105159 88
269000 77
891601 44
629458 26
891605 97
727768 77
6874 65
891343 9
849594 57
72420 31
596709 53
383441 78
695016 95
629483 76
695022 49
989935 82
924410 48
988385 25
629502 10
269061 65
203526 95
170761 61
629517 2
236302 3
793359 66
924433 81
629526 91
662298 30
732975 82
498460 20
138013 19
564002 98
924123 30
623750 71
727848 81
236329 16
989994 50
531243 7
826158 56
334642 73
564019 4
793396 10
203579 97
858947 36
629574 46
990025 97
973284 82
17551 82
105308 77
531293 9
105310 89
760675 59
760676 8
236389 69
72553 48
793063 15
858989 16
7022 93
891765 28
236411 67
760703 25
465793 19
433026 85
564101 32
236424 76
72585 43
269195 61
6637 6
891793 78
269207 85
859041 67
465830 41
138151 1
39848 49
629673 48
105396 20
234829 30
695223 11
72634 26
170939 59
662465 23
990146 93
222827 45
465862 69
891849 47
7115 9
826316 69
826318 88
367567 6
465883 78
891868 70
7135 57
859105 9
859110 65
367593 53
7147 37
924652 78
924659 56
367606 88
531453 21
105473 92
378027 24
891909 42
433158 45
159576 54
924697 75
597018 10
83119 17
760861 30
662558 39
760863 51
105504 48
367649 55
175964 53
662571 74
433202 2
564276 96
531509 88
465984 37
859204 56
400453 44
7239 57
269384 72
449036 86
924748 41
859213 31
629841 25
760914 13
859219 2
728152 80
793689 71
433247 56
40032 3
236641 88
203874 78
119175 32
826476 50
957549 39
990319 54
531572 73
334966 59
957563 20
171138 65
165057 33
771672 61
269455 82
367764 94
892054 25
683291 92
400537 87
302234 85
732392 88
335014 40
531623 46
826537 59
531626 83
171181 66
171184 11
957619 42
405364 10
629947 90
153003 63
728254 35
695487 92
203975 98
400584 53
957653 9
968078 73
367831 43
597212 26
695517 55
793125 94
328912 21
192379 66
269541 9
466153 93
72261 30
105714 28
40182 32
269559 54
728314 16
433403 6
793852 47
367869 69
564479 27
761088 57
176000 14
236805 11
662793 56
1239 79
138509 49
269585 60
695575 18
72987 19
105756 26
72989 8
957726 42
204065 19
957738 3
269612 23
662829 26
412696 41
437792 30
7484 77
825909 79
597316 13
269640 99
400723 3
7508 54
339854 51
40280 42
499034 47
618383 57
40288 65
957798 21
892266 6
826737 95
634771 79
367988 94
630134 87
998431 97
40312 74
957817 67
138618 42
859515 97
695677 15
40320 44
826754 13
7572 63
499093 36
466331 84
531871 36
302496 93
892327 68
695720 93
630185 97
564650 28
662956 44
892337 69
40370 19
143262 0
957884 56
728509 3
400830 50
662975 17
269761 97
121419 97
826822 83
826823 35
269771 94
138705 58
105941 45
269782 81
630232 18
88655 94
990685 47
761311 92
138728 67
761321 5
859628 33
892400 31
105976 80
563796 65
204286 41
40448 66
7681 87
859651 43
826888 51
499209 72
171530 12
597518 66
859663 77
236120 86
400915 38
106007 91
663067 84
491265 11
499229 46
138785 32
892450 39
957989 16
925222 82
532018 41
925235 15
335414 3
794168 50
651188 19
466491 99
138813 46
138815 7
499266 77
204355 71
597578 78
761419 78
630349 17
892495 86
859729 90
499282 90
40537 10
749499 7
663143 48
958057 51
335470 37
66835 89
852432 27
892533 72
470976 30
827012 88
597638 64
984343 42
990867 39
630420 7
663191 61
774963 96
695965 67
925344 94
88433 46
990886 36
302767 26
827060 72
958137 5
892605 64
925378 29
138949 95
237258 23
204494 88
958164 77
302810 64
302817 83
204515 47
728807 56
400708 52
696046 16
204530 26
958196 51
663293 87
45013 41
980099 43
827143 33
728846 52
368403 40
499478 30
7959 83
106265 60
40732 9
139039 80
433952 22
558384 34
925484 15
630573 64
258013 21
335667 20
335669 0
925495 37
805520 23
991035 94
630588 41
335683 85
958276 98
401221 54
466758 74
106312 5
171851 83
368461 8
400013 2
139090 34
73557 61
208868 42
958300 44
719322 28
547473 0
171880 59
258023 9
860017 79
663410 57
991092 75
106358 8
139127 92
8056 49
368506 38
542015 65
302973 23
434047 91
401285 57
8070 16
434057 50
434062 96
466831 14
8085 57
597920 89
991141 56
237479 45
565162 37
171947 1
40877 7
434095 34
106417 70
696253 82
8126 23
958400 59
466881 40
401350 11
761800 18
958410 15
237516 12
827341 79
499662 0
827344 2
794578 82
991190 71
88740 48
761819 47
944099 76
892897 49
137754 93
929787 29
711334 55
172008 36
270313 9
139242 35
172014 32
360345 24
696305 24
958456 75
950647 67
630788 35
815347 35
531116 97
335882 27
827408 12
958482 54
630803 72
73749 76
139290 57
892955 23
466973 93
532510 91
598050 74
696363 20
8240 73
454664 50
434227 79
8244 50
499767 7
598072 7
270399 10
237633 8
663618 36
41034 27
565324 94
761934 19
467023 50
729172 29
565337 65
532580 87
729197 42
499823 64
41074 60
700435 26
729206 47
532602 64
598144 96
8321 23
368770 37
8323 49
401540 80
499845 93
499854 78
893076 81
860317 41
368802 26
88774 91
762027 27
762033 66
368819 44
762036 8
565429 32
991416 85
651296 29
663746 92
8387 22
336076 77
893138 42
205013 6
827607 70
598235 60
794847 50
827616 57
827617 65
893157 37
663782 50
467176 8
139497 59
565484 9
432850 28
762094 7
991473 6
401655 39
925944 26
172287 72
368899 73
860420 0
925957 39
729350 95
958727 41
532751 61
237842 65
8478 76
500003 81
663845 99
303398 63
467241 10
8491 12
401708 60
500014 70
303410 84
827707 91
729406 1
8512 91
336194 69
860484 7
565574 51
631115 34
237900 3
893263 79
532821 99
646233 99
958807 85
139608 96
41308 4
205149 95
860513 55
607633 55
893288 58
8553 94
237931 92
696686 61
893301 29
74102 77
926076 42
795006 46
74113 87
631172 67
270727 71
369032 97
696717 59
270734 98
795026 72
237971 36
369047 9
369053 98
815126 0
631201 0
74149 41
991655 52
455288 94
926124 66
139698 2
172468 70
172470 15
631223 19
172473 7
592771 88
434621 32
565700 87
401862 31
401866 16
631249 24
860628 35
270805 13
205270 94
631258 74
631261 20
631265 48
270819 92
893413 13
795110 27
860651 3
860656 99
41457 24
270838 79
270840 86
974867 25
631294 90
509355 21
270852 76
762373 68
270854 65
467465 54
893451 86
139789 5
795150 25
107023 49
270867 71
926236 3
270879 5
270880 58
926241 19
696869 11
1457 34
205354 69
107052 95
729646 32
926257 83
533045 26
893497 89
500282 20
598587 2
139839 68
172612 64
664133 12
696906 56
533067 90
41549 25
139854 28
139861 96
336477 69
139876 15
110695 59
8812 3
303725 79
369262 7
598639 3
369267 89
17854 40
12393 80
664184 97
598653 44
17856 89
860805 22
631438 28
893587 37
696987 36
762532 16
467625 22
766066 84
533167 0
434864 86
598705 80
303795 95
533172 97
565941 28
500411 68
795326 3
467647 35
172736 19
828100 38
959173 93
303815 69
959179 74
729805 78
729807 89
238288 39
795347 54
762582 41
729819 19
787002 61
533226 17
500460 61
706002 45
959214 21
585853 55
566001 66
605875 73
531241 37
631545 54
795389 10
631557 93
172806 92
74504 5
842540 49
557866 54
336653 78
631568 85
8981 80
697110 87
140057 99
992028 85
664355 55
303912 21
172841 90
795435 3
697132 71
369454 59
394717 93
336688 29
598835 63
303924 44
533307 22
271165 4
729918 98
107329 6
369475 37
762696 58
697167 32
853475 40
41812 5
749710 21
729942 98
992091 2
205661 2
664414 17
533344 18
435043 57
598884 78
74599 92
948494 51
140148 42
402296 32
992125 37
913557 85
959361 87
435076 32
762759 83
598928 36
697233 32
566164 16
828312 58
697243 53
893856 67
664482 95
74662 37
172967 40
631726 6
271282 60
369587 35
893876 58
